0.01
  4.9700      .47657      .23447      161.92      .00000E+00
  4.9800      .47657      .23558      161.92      .00000E+00
  4.9900      .47657      .23668      161.92      .00000E+00
  5.0000      .47657      .23779      161.92      .00000E+00
  5.0100      .47657      .23889      161.92      .00000E+00
  5.0200      .47657      .24000      161.92      .00000E+00
  5.0300      .47657      .24110      161.92      .00000E+00
  5.0400      .47657      .24221      161.92      .00000E+00
  5.0500      .47657      .24331      161.92      .00000E+00
  5.0600      .47657      .24442      161.92      .00000E+00
  5.0700      .47657      .24552      161.92      .00000E+00
  5.0800      .47657      .24663      161.92      .00000E+00
  5.0900      .47657      .24773      161.92      .00000E+00
  5.1000      .47657      .24883      161.92      .00000E+00
  5.1100      .47657      .24994      161.92      .00000E+00
  5.1200      .47657      .25104      161.92      .00000E+00
  5.1300      .47657      .25215      161.92      .00000E+00
  5.1400      .47657      .25325      161.92      .00000E+00
  5.1500      .47657      .25436      161.92      .00000E+00
  5.1600      .47657      .25546      161.92      .00000E+00
  5.1700      .47657      .25657      161.92      .00000E+00
  5.1800      .47657      .25767      161.92      .00000E+00
  5.1900      .47657      .25878      161.92      .00000E+00
  5.2000      .47657      .25988      161.92      .00000E+00
  5.2100      .47657      .26099      161.92      .00000E+00
  5.2200      .47657      .26209      161.92      .00000E+00
  5.2300      .47657      .26319      161.92      .00000E+00
  5.2400      .47657      .26430      161.92      .00000E+00
  5.2500      .47657      .26540      161.92      .00000E+00
  5.2600      .47657      .26651      161.92      .00000E+00
  5.2700      .47657      .26761      161.92      .00000E+00
  5.2800      .47657      .26872      161.92      .00000E+00
  5.2900      .47657      .26982      161.92      .00000E+00
  5.3000      .47657      .27093      161.92      .00000E+00
  5.3100      .47657      .27203      161.92      .00000E+00
  5.3200      .47657      .27314      161.92      .00000E+00
  5.3300      .47657      .27424      161.92      .00000E+00
  5.3400      .47657      .27535      161.92      .00000E+00
  5.3500      .47657      .27645      161.92      .00000E+00
  5.3600      .47657      .27755      161.92      .00000E+00
  5.3700      .47657      .27866      161.92      .00000E+00
  5.3800      .47657      .27976      161.92      .00000E+00
  5.3900      .47657      .28087      161.92      .00000E+00
  5.4000      .47657      .28197      161.92      .00000E+00
  5.4100      .47657      .28308      161.92      .00000E+00
  5.4200      .47657      .28418      161.92      .00000E+00
  5.4300      .47657      .28529      161.92      .00000E+00
  5.4400      .47657      .28639      161.92      .00000E+00
